Endereço lógico = 22007      	Quadro = 0    	Offset = 247      	Endereço Físico: 247     	Valor do Byte = 112
Endereço lógico = 36814      	Quadro = 95    	Offset = 206      	Endereço Físico: 24526     	Valor do Byte = 116
Endereço lógico = 46773      	Quadro = 155    	Offset = 181      	Endereço Físico: 39861     	Valor do Byte = 167
Endereço lógico = 12971      	Quadro = 143    	Offset = 171      	Endereço Físico: 36779     	Valor do Byte = 200
Endereço lógico = 63821      	Quadro = 122    	Offset = 77      	Endereço Físico: 31309     	Valor do Byte = 235
Endereço lógico = 61575      	Quadro = 154    	Offset = 135      	Endereço Físico: 39559     	Valor do Byte = 50
Endereço lógico = 61422      	Quadro = 55    	Offset = 238      	Endereço Físico: 14318     	Valor do Byte = 125
Endereço lógico = 65097      	Quadro = 20    	Offset = 73      	Endereço Físico: 5193     	Valor do Byte = 203
Endereço lógico = 43450      	Quadro = 82    	Offset = 186      	Endereço Físico: 21178     	Valor do Byte = 156
Endereço lógico = 1512      	Quadro = 6    	Offset = 232      	Endereço Físico: 1768     	Valor do Byte = 25
Endereço lógico = 41537      	Quadro = 182    	Offset = 65      	Endereço Físico: 46657     	Valor do Byte = 245
Endereço lógico = 63835      	Quadro = 122    	Offset = 91      	Endereço Físico: 31323     	Valor do Byte = 3
Endereço lógico = 42428      	Quadro = 64    	Offset = 188      	Endereço Físico: 16572     	Valor do Byte = 168
Endereço lógico = 45173      	Quadro = 134    	Offset = 117      	Endereço Físico: 34421     	Valor do Byte = 222
Endereço lógico = 59442      	Quadro = 29    	Offset = 50      	Endereço Físico: 7474     	Valor do Byte = 50
Endereço lógico = 37836      	Quadro = 73    	Offset = 204      	Endereço Físico: 18892     	Valor do Byte = 87
Endereço lógico = 12045      	Quadro = 175    	Offset = 13      	Endereço Físico: 44813     	Valor do Byte = 103
Endereço lógico = 32511      	Quadro = 210    	Offset = 255      	Endereço Físico: 54015     	Valor do Byte = 15
Endereço lógico = 4697      	Quadro = 177    	Offset = 89      	Endereço Físico: 45401     	Valor do Byte = 185
Endereço lógico = 23505      	Quadro = 110    	Offset = 209      	Endereço Físico: 28369     	Valor do Byte = 138
Endereço lógico = 54657      	Quadro = 17    	Offset = 129      	Endereço Físico: 4481     	Valor do Byte = 253
Endereço lógico = 37949      	Quadro = 26    	Offset = 61      	Endereço Físico: 6717     	Valor do Byte = 111
Endereço lógico = 5511      	Quadro = 227    	Offset = 135      	Endereço Físico: 58247     	Valor do Byte = 50
Endereço lógico = 2165      	Quadro = 232    	Offset = 117      	Endereço Físico: 59509     	Valor do Byte = 222
Endereço lógico = 49948      	Quadro = 70    	Offset = 28      	Endereço Físico: 17948     	Valor do Byte = 99
Endereço lógico = 34126      	Quadro = 85    	Offset = 78      	Endereço Físico: 21838     	Valor do Byte = 75
Endereço lógico = 41741      	Quadro = 197    	Offset = 13      	Endereço Físico: 50445     	Valor do Byte = 103
Endereço lógico = 44715      	Quadro = 192    	Offset = 171      	Endereço Físico: 49323     	Valor do Byte = 200
Endereço lógico = 64367      	Quadro = 215    	Offset = 111      	Endereço Físico: 55151     	Valor do Byte = 154
Endereço lógico = 12467      	Quadro = 203    	Offset = 179      	Endereço Físico: 52147     	Valor do Byte = 138
Endereço lógico = 58004      	Quadro = 212    	Offset = 148      	Endereço Físico: 54420     	Valor do Byte = 85
Endereço lógico = 38016      	Quadro = 26    	Offset = 128      	Endereço Físico: 6784     	Valor do Byte = 54
Endereço lógico = 4735      	Quadro = 177    	Offset = 127      	Endereço Físico: 45439     	Valor do Byte = 221
Endereço lógico = 42790      	Quadro = 40    	Offset = 38      	Endereço Físico: 10278     	Valor do Byte = 77
Endereço lógico = 47560      	Quadro = 53    	Offset = 200      	Endereço Físico: 13768     	Valor do Byte = 227
Endereço lógico = 46122      	Quadro = 204    	Offset = 42      	Endereço Físico: 52266     	Valor do Byte = 2
Endereço lógico = 22781      	Quadro = 147    	Offset = 253      	Endereço Físico: 37885     	Valor do Byte = 238
Endereço lógico = 280      	Quadro = 43    	Offset = 24      	Endereço Físico: 11032     	Valor do Byte = 79
Endereço lógico = 44479      	Quadro = 51    	Offset = 191      	Endereço Físico: 13247     	Valor do Byte = 11
Endereço lógico = 49166      	Quadro = 131    	Offset = 14      	Endereço Físico: 33550     	Valor do Byte = 206
Endereço lógico = 54689      	Quadro = 17    	Offset = 161      	Endereço Físico: 4513     	Valor do Byte = 226
Endereço lógico = 36876      	Quadro = 179    	Offset = 12      	Endereço Físico: 45836     	Valor do Byte = 131
Endereço lógico = 13955      	Quadro = 101    	Offset = 131      	Endereço Físico: 25987     	Valor do Byte = 201
Endereço lógico = 59957      	Quadro = 108    	Offset = 53      	Endereço Físico: 27701     	Valor do Byte = 162
Endereço lógico = 27793      	Quadro = 39    	Offset = 145      	Endereço Físico: 10129     	Valor do Byte = 49
Endereço lógico = 44753      	Quadro = 192    	Offset = 209      	Endereço Físico: 49361     	Valor do Byte = 144
Endereço lógico = 59954      	Quadro = 108    	Offset = 50      	Endereço Físico: 27698     	Valor do Byte = 41
Endereço lógico = 64189      	Quadro = 69    	Offset = 189      	Endereço Físico: 17853     	Valor do Byte = 217
Endereço lógico = 13047      	Quadro = 143    	Offset = 247      	Endereço Físico: 36855     	Valor do Byte = 154
Endereço lógico = 1682      	Quadro = 153    	Offset = 146      	Endereço Físico: 39314     	Valor do Byte = 246
Endereço lógico = 31457      	Quadro = 209    	Offset = 225      	Endereço Físico: 53729     	Valor do Byte = 23
Endereço lógico = 24331      	Quadro = 48    	Offset = 11      	Endereço Físico: 12299     	Valor do Byte = 161
Endereço lógico = 53384      	Quadro = 92    	Offset = 136      	Endereço Físico: 23688     	Valor do Byte = 81
Endereço lógico = 32496      	Quadro = 210    	Offset = 240      	Endereço Físico: 54000     	Valor do Byte = 239
Endereço lógico = 57670      	Quadro = 96    	Offset = 70      	Endereço Físico: 24646     	Valor do Byte = 176
Endereço lógico = 17374      	Quadro = 109    	Offset = 222      	Endereço Físico: 28126     	Valor do Byte = 204
Endereço lógico = 4499      	Quadro = 219    	Offset = 147      	Endereço Físico: 56211     	Valor do Byte = 138
Endereço lógico = 47782      	Quadro = 1    	Offset = 166      	Endereço Físico: 422     	Valor do Byte = 215
Endereço lógico = 11995      	Quadro = 213    	Offset = 219      	Endereço Físico: 54747     	Valor do Byte = 42
Endereço lógico = 9795      	Quadro = 217    	Offset = 67      	Endereço Físico: 55619     	Valor do Byte = 26
Endereço lógico = 34977      	Quadro = 18    	Offset = 161      	Endereço Físico: 4769     	Valor do Byte = 226
Endereço lógico = 65182      	Quadro = 20    	Offset = 158      	Endereço Físico: 5278     	Valor do Byte = 168
Endereço lógico = 26610      	Quadro = 121    	Offset = 242      	Endereço Físico: 31218     	Valor do Byte = 172
Endereço lógico = 45134      	Quadro = 134    	Offset = 78      	Endereço Físico: 34382     	Valor do Byte = 75
Endereço lógico = 3676      	Quadro = 241    	Offset = 92      	Endereço Físico: 61788     	Valor do Byte = 186
Endereço lógico = 60268      	Quadro = 104    	Offset = 108      	Endereço Físico: 26732     	Valor do Byte = 111
Endereço lógico = 45632      	Quadro = 218    	Offset = 64      	Endereço Físico: 55872     	Valor do Byte = 198
Endereço lógico = 21234      	Quadro = 112    	Offset = 242      	Endereço Físico: 28914     	Valor do Byte = 172
Endereço lógico = 10455      	Quadro = 8    	Offset = 215      	Endereço Físico: 2263     	Valor do Byte = 197
Endereço lógico = 52039      	Quadro = 42    	Offset = 71      	Endereço Físico: 10823     	Valor do Byte = 5
Endereço lógico = 58725      	Quadro = 80    	Offset = 101      	Endereço Físico: 20581     	Valor do Byte = 228
Endereço lógico = 20923      	Quadro = 183    	Offset = 187      	Endereço Físico: 47035     	Valor do Byte = 67
Endereço lógico = 42874      	Quadro = 40    	Offset = 122      	Endereço Físico: 10362     	Valor do Byte = 189
Endereço lógico = 63248      	Quadro = 102    	Offset = 16      	Endereço Físico: 26128     	Valor do Byte = 212
Endereço lógico = 45139      	Quadro = 134    	Offset = 83      	Endereço Físico: 34387     	Valor do Byte = 153
Endereço lógico = 39445      	Quadro = 189    	Offset = 21      	Endereço Físico: 48405     	Valor do Byte = 69
Endereço lógico = 32482      	Quadro = 210    	Offset = 226      	Endereço Físico: 53986     	Valor do Byte = 90
Endereço lógico = 17974      	Quadro = 141    	Offset = 54      	Endereço Físico: 36150     	Valor do Byte = 238
Endereço lógico = 28149      	Quadro = 111    	Offset = 245      	Endereço Físico: 28661     	Valor do Byte = 62
Endereço lógico = 1647      	Quadro = 153    	Offset = 111      	Endereço Físico: 39279     	Valor do Byte = 154
Endereço lógico = 30545      	Quadro = 67    	Offset = 81      	Endereço Físico: 17233     	Valor do Byte = 161
Endereço lógico = 26917      	Quadro = 243    	Offset = 37      	Endereço Físico: 62245     	Valor do Byte = 194
Endereço lógico = 41382      	Quadro = 68    	Offset = 166      	Endereço Físico: 17574     	Valor do Byte = 215
Endereço lógico = 26198      	Quadro = 74    	Offset = 86      	Endereço Físico: 19030     	Valor do Byte = 209
Endereço lógico = 65053      	Quadro = 20    	Offset = 29      	Endereço Físico: 5149     	Valor do Byte = 174
Endereço lógico = 17335      	Quadro = 109    	Offset = 183      	Endereço Físico: 28087     	Valor do Byte = 70
Endereço lógico = 51438      	Quadro = 236    	Offset = 238      	Endereço Físico: 60654     	Valor do Byte = 125
Endereço lógico = 35384      	Quadro = 138    	Offset = 56      	Endereço Físico: 35384     	Valor do Byte = 9
Endereço lógico = 49902      	Quadro = 242    	Offset = 238      	Endereço Físico: 62190     	Valor do Byte = 125
Endereço lógico = 61861      	Quadro = 56    	Offset = 165      	Endereço Físico: 14501     	Valor do Byte = 132
Endereço lógico = 43839      	Quadro = 158    	Offset = 63      	Endereço Físico: 40511     	Valor do Byte = 194
Endereço lógico = 50551      	Quadro = 118    	Offset = 119      	Endereço Físico: 30327     	Valor do Byte = 41
Endereço lógico = 5688      	Quadro = 41    	Offset = 56      	Endereço Físico: 10552     	Valor do Byte = 9
Endereço lógico = 25338      	Quadro = 72    	Offset = 250      	Endereço Físico: 18682     	Valor do Byte = 167
Endereço lógico = 2465      	Quadro = 97    	Offset = 161      	Endereço Físico: 24993     	Valor do Byte = 226
Endereço lógico = 60462      	Quadro = 77    	Offset = 46      	Endereço Físico: 19758     	Valor do Byte = 54
Endereço lógico = 44084      	Quadro = 89    	Offset = 52      	Endereço Físico: 22836     	Valor do Byte = 74
Endereço lógico = 10761      	Quadro = 117    	Offset = 9      	Endereço Físico: 29961     	Valor do Byte = 217
Endereço lógico = 37445      	Quadro = 116    	Offset = 69      	Endereço Físico: 29765     	Valor do Byte = 231
Endereço lógico = 15607      	Quadro = 194    	Offset = 247      	Endereço Físico: 49911     	Valor do Byte = 154
Endereço lógico = 41285      	Quadro = 68    	Offset = 69      	Endereço Físico: 17477     	Valor do Byte = 231
Endereço lógico = 20958      	Quadro = 183    	Offset = 222      	Endereço Físico: 47070     	Valor do Byte = 204
Endereço lógico = 6232      	Quadro = 45    	Offset = 88      	Endereço Físico: 11608     	Valor do Byte = 58
Endereço lógico = 28314      	Quadro = 184    	Offset = 154      	Endereço Físico: 47258     	Valor do Byte = 187
Endereço lógico = 56758      	Quadro = 251    	Offset = 182      	Endereço Físico: 64438     	Valor do Byte = 48
Endereço lógico = 60967      	Quadro = 185    	Offset = 39      	Endereço Físico: 47399     	Valor do Byte = 173
Endereço lógico = 8136      	Quadro = 115    	Offset = 200      	Endereço Físico: 29640     	Valor do Byte = 227
Endereço lógico = 64124      	Quadro = 69    	Offset = 124      	Endereço Físico: 17788     	Valor do Byte = 83
Endereço lógico = 34030      	Quadro = 137    	Offset = 238      	Endereço Físico: 35310     	Valor do Byte = 125
Endereço lógico = 3483      	Quadro = 223    	Offset = 155      	Endereço Físico: 57243     	Valor do Byte = 187
Endereço lógico = 60974      	Quadro = 185    	Offset = 46      	Endereço Físico: 47406     	Valor do Byte = 74
Endereço lógico = 60579      	Quadro = 77    	Offset = 163      	Endereço Físico: 19875     	Valor do Byte = 50
Endereço lógico = 44307      	Quadro = 51    	Offset = 19      	Endereço Físico: 13075     	Valor do Byte = 107
Endereço lógico = 36506      	Quadro = 168    	Offset = 154      	Endereço Físico: 43162     	Valor do Byte = 187
Endereço lógico = 39252      	Quadro = 200    	Offset = 84      	Endereço Físico: 51284     	Valor do Byte = 159
Endereço lógico = 18884      	Quadro = 176    	Offset = 196      	Endereço Físico: 45252     	Valor do Byte = 70
Endereço lógico = 35852      	Quadro = 37    	Offset = 12      	Endereço Físico: 9484     	Valor do Byte = 131
Endereço lógico = 25764      	Quadro = 214    	Offset = 164      	Endereço Físico: 54948     	Valor do Byte = 125
Endereço lógico = 488      	Quadro = 43    	Offset = 232      	Endereço Físico: 11240     	Valor do Byte = 25
Endereço lógico = 1020      	Quadro = 28    	Offset = 252      	Endereço Físico: 7420     	Valor do Byte = 139
Endereço lógico = 33499      	Quadro = 126    	Offset = 219      	Endereço Físico: 32475     	Valor do Byte = 42
Endereço lógico = 5192      	Quadro = 57    	Offset = 72      	Endereço Físico: 14664     	Valor do Byte = 40
Endereço lógico = 39245      	Quadro = 200    	Offset = 77      	Endereço Físico: 51277     	Valor do Byte = 41
Endereço lógico = 60446      	Quadro = 77    	Offset = 30      	Endereço Físico: 19742     	Valor do Byte = 67
Endereço lógico = 54546      	Quadro = 17    	Offset = 18      	Endereço Físico: 4370     	Valor do Byte = 7
Endereço lógico = 11444      	Quadro = 120    	Offset = 180      	Endereço Físico: 30900     	Valor do Byte = 7
Endereço lógico = 59391      	Quadro = 119    	Offset = 255      	Endereço Físico: 30719     	Valor do Byte = 15
Endereço lógico = 22543      	Quadro = 147    	Offset = 15      	Endereço Físico: 37647     	Valor do Byte = 81
Endereço lógico = 32690      	Quadro = 246    	Offset = 178      	Endereço Físico: 63154     	Valor do Byte = 84
Endereço lógico = 55033      	Quadro = 19    	Offset = 249      	Endereço Físico: 5113     	Valor do Byte = 239
Endereço lógico = 32272      	Quadro = 210    	Offset = 16      	Endereço Físico: 53776     	Valor do Byte = 212
Endereço lógico = 23051      	Quadro = 208    	Offset = 11      	Endereço Físico: 53259     	Valor do Byte = 161
Endereço lógico = 10944      	Quadro = 117    	Offset = 192      	Endereço Físico: 30144     	Valor do Byte = 12
Endereço lógico = 20931      	Quadro = 183    	Offset = 195      	Endereço Físico: 47043     	Valor do Byte = 250
Endereço lógico = 41856      	Quadro = 197    	Offset = 128      	Endereço Físico: 50560     	Valor do Byte = 8
Endereço lógico = 8654      	Quadro = 36    	Offset = 206      	Endereço Físico: 9422     	Valor do Byte = 116
Endereço lógico = 16254      	Quadro = 127    	Offset = 126      	Endereço Físico: 32638     	Valor do Byte = 79
Endereço lógico = 51780      	Quadro = 173    	Offset = 68      	Endereço Físico: 44356     	Valor do Byte = 35
Endereço lógico = 50414      	Quadro = 144    	Offset = 238      	Endereço Físico: 37102     	Valor do Byte = 125
Endereço lógico = 38479      	Quadro = 190    	Offset = 79      	Endereço Físico: 48719     	Valor do Byte = 192
Endereço lógico = 63376      	Quadro = 102    	Offset = 144      	Endereço Físico: 26256     	Valor do Byte = 170
Endereço lógico = 2372      	Quadro = 97    	Offset = 68      	Endereço Físico: 24900     	Valor do Byte = 35
Endereço lógico = 54052      	Quadro = 254    	Offset = 36      	Endereço Físico: 65060     	Valor do Byte = 128
Endereço lógico = 29264      	Quadro = 230    	Offset = 80      	Endereço Físico: 58960     	Valor do Byte = 214
Endereço lógico = 3898      	Quadro = 245    	Offset = 58      	Endereço Físico: 62778     	Valor do Byte = 203
Endereço lógico = 21057      	Quadro = 112    	Offset = 65      	Endereço Físico: 28737     	Valor do Byte = 245
Endereço lógico = 45672      	Quadro = 218    	Offset = 104      	Endereço Físico: 55912     	Valor do Byte = 163
Endereço lógico = 61225      	Quadro = 55    	Offset = 41      	Endereço Físico: 14121     	Valor do Byte = 134
Endereço lógico = 1780      	Quadro = 153    	Offset = 244      	Endereço Físico: 39412     	Valor do Byte = 94
Endereço lógico = 59057      	Quadro = 148    	Offset = 177      	Endereço Físico: 38065     	Valor do Byte = 128
Endereço lógico = 12182      	Quadro = 175    	Offset = 150      	Endereço Físico: 44950     	Valor do Byte = 138
Endereço lógico = 52319      	Quadro = 157    	Offset = 95      	Endereço Físico: 40287     	Valor do Byte = 80
Endereço lógico = 62543      	Quadro = 46    	Offset = 79      	Endereço Físico: 11855     	Valor do Byte = 192
Endereço lógico = 17950      	Quadro = 141    	Offset = 30      	Endereço Físico: 36126     	Valor do Byte = 67
Endereço lógico = 56013      	Quadro = 49    	Offset = 205      	Endereço Físico: 12749     	Valor do Byte = 228
Endereço lógico = 32825      	Quadro = 11    	Offset = 57      	Endereço Físico: 2873     	Valor do Byte = 149
Endereço lógico = 36132      	Quadro = 233    	Offset = 36      	Endereço Físico: 59684     	Valor do Byte = 128
Endereço lógico = 37491      	Quadro = 116    	Offset = 115      	Endereço Físico: 29811     	Valor do Byte = 207
Endereço lógico = 1024      	Quadro = 226    	Offset = 0      	Endereço Físico: 57856     	Valor do Byte = 6
Endereço lógico = 28291      	Quadro = 184    	Offset = 131      	Endereço Físico: 47235     	Valor do Byte = 201
Endereço lógico = 31306      	Quadro = 209    	Offset = 74      	Endereço Físico: 53578     	Valor do Byte = 111
Endereço lógico = 42888      	Quadro = 40    	Offset = 136      	Endereço Físico: 10376     	Valor do Byte = 81
Endereço lógico = 51080      	Quadro = 171    	Offset = 136      	Endereço Físico: 43912     	Valor do Byte = 81
Endereço lógico = 35626      	Quadro = 237    	Offset = 42      	Endereço Físico: 60714     	Valor do Byte = 2
Endereço lógico = 17048      	Quadro = 106    	Offset = 152      	Endereço Físico: 27288     	Valor do Byte = 159
Endereço lógico = 10455      	Quadro = 8    	Offset = 215      	Endereço Físico: 2263     	Valor do Byte = 197
Endereço lógico = 10194      	Quadro = 14    	Offset = 210      	Endereço Físico: 3794     	Valor do Byte = 196
Endereço lógico = 49273      	Quadro = 131    	Offset = 121      	Endereço Físico: 33657     	Valor do Byte = 65
Endereço lógico = 63546      	Quadro = 205    	Offset = 58      	Endereço Físico: 52538     	Valor do Byte = 203
Endereço lógico = 58740      	Quadro = 80    	Offset = 116      	Endereço Físico: 20596     	Valor do Byte = 21
Endereço lógico = 6604      	Quadro = 187    	Offset = 204      	Endereço Físico: 48076     	Valor do Byte = 87
Endereço lógico = 50559      	Quadro = 118    	Offset = 127      	Endereço Físico: 30335     	Valor do Byte = 7
Endereço lógico = 17961      	Quadro = 141    	Offset = 41      	Endereço Físico: 36137     	Valor do Byte = 134
Endereço lógico = 6076      	Quadro = 12    	Offset = 188      	Endereço Físico: 3260     	Valor do Byte = 168
Endereço lógico = 41719      	Quadro = 182    	Offset = 247      	Endereço Físico: 46839     	Valor do Byte = 154
Endereço lógico = 46554      	Quadro = 181    	Offset = 218      	Endereço Físico: 46554     	Valor do Byte = 200
Endereço lógico = 58456      	Quadro = 103    	Offset = 88      	Endereço Físico: 26456     	Valor do Byte = 58
Endereço lógico = 20983      	Quadro = 183    	Offset = 247      	Endereço Físico: 47095     	Valor do Byte = 154
Endereço lógico = 33990      	Quadro = 137    	Offset = 198      	Endereço Físico: 35270     	Valor do Byte = 147
Endereço lógico = 50973      	Quadro = 171    	Offset = 29      	Endereço Físico: 43805     	Valor do Byte = 174
Endereço lógico = 65021      	Quadro = 25    	Offset = 253      	Endereço Físico: 6653     	Valor do Byte = 238
Endereço lógico = 61654      	Quadro = 154    	Offset = 214      	Endereço Físico: 39638     	Valor do Byte = 60
Endereço lógico = 1051      	Quadro = 226    	Offset = 27      	Endereço Físico: 57883     	Valor do Byte = 175
Endereço lógico = 17810      	Quadro = 62    	Offset = 146      	Endereço Físico: 16018     	Valor do Byte = 246
Endereço lógico = 31366      	Quadro = 209    	Offset = 134      	Endereço Físico: 53638     	Valor do Byte = 141
Endereço lógico = 55210      	Quadro = 207    	Offset = 170      	Endereço Físico: 53162     	Valor do Byte = 145
Endereço lógico = 47120      	Quadro = 149    	Offset = 16      	Endereço Físico: 38160     	Valor do Byte = 212
Endereço lógico = 22954      	Quadro = 172    	Offset = 170      	Endereço Físico: 44202     	Valor do Byte = 145
Endereço lógico = 61375      	Quadro = 55    	Offset = 191      	Endereço Físico: 14271     	Valor do Byte = 11
Endereço lógico = 45139      	Quadro = 134    	Offset = 83      	Endereço Físico: 34387     	Valor do Byte = 145
Endereço lógico = 22126      	Quadro = 7    	Offset = 110      	Endereço Físico: 1902     	Valor do Byte = 243
Endereço lógico = 4520      	Quadro = 219    	Offset = 168      	Endereço Físico: 56232     	Valor do Byte = 89
Endereço lógico = 170      	Quadro = 238    	Offset = 170      	Endereço Físico: 61098     	Valor do Byte = 145
Endereço lógico = 56352      	Quadro = 142    	Offset = 32      	Endereço Físico: 36384     	Valor do Byte = 42
Endereço lógico = 6202      	Quadro = 45    	Offset = 58      	Endereço Físico: 11578     	Valor do Byte = 203
Endereço lógico = 43678      	Quadro = 129    	Offset = 158      	Endereço Físico: 33182     	Valor do Byte = 168
Endereço lógico = 27887      	Quadro = 39    	Offset = 239      	Endereço Físico: 10223     	Valor do Byte = 198
Endereço lógico = 53358      	Quadro = 92    	Offset = 110      	Endereço Físico: 23662     	Valor do Byte = 243
Endereço lógico = 3840      	Quadro = 245    	Offset = 0      	Endereço Físico: 62720     	Valor do Byte = 6
Endereço lógico = 56465      	Quadro = 142    	Offset = 145      	Endereço Físico: 36497     	Valor do Byte = 125
Endereço lógico = 44098      	Quadro = 89    	Offset = 66      	Endereço Físico: 22850     	Valor do Byte = 98
Endereço lógico = 7482      	Quadro = 135    	Offset = 58      	Endereço Físico: 34618     	Valor do Byte = 203
Endereço lógico = 15976      	Quadro = 105    	Offset = 104      	Endereço Físico: 26984     	Valor do Byte = 163
Endereço lógico = 40614      	Quadro = 128    	Offset = 166      	Endereço Físico: 32934     	Valor do Byte = 215
Endereço lógico = 32737      	Quadro = 246    	Offset = 225      	Endereço Físico: 63201     	Valor do Byte = 23
Endereço lógico = 716      	Quadro = 86    	Offset = 204      	Endereço Físico: 22220     	Valor do Byte = 87
Endereço lógico = 46652      	Quadro = 155    	Offset = 60      	Endereço Físico: 39740     	Valor do Byte = 77
Endereço lógico = 47664      	Quadro = 1    	Offset = 48      	Endereço Físico: 304     	Valor do Byte = 142
Endereço lógico = 44943      	Quadro = 98    	Offset = 143      	Endereço Físico: 25231     	Valor do Byte = 63
Endereço lógico = 14196      	Quadro = 188    	Offset = 116      	Endereço Físico: 48244     	Valor do Byte = 21
Endereço lógico = 4670      	Quadro = 177    	Offset = 62      	Endereço Físico: 45374     	Valor do Byte = 132
Endereço lógico = 60711      	Quadro = 150    	Offset = 39      	Endereço Físico: 38439     	Valor do Byte = 173
Endereço lógico = 25198      	Quadro = 72    	Offset = 110      	Endereço Físico: 18542     	Valor do Byte = 243
Endereço lógico = 20111      	Quadro = 58    	Offset = 143      	Endereço Físico: 14991     	Valor do Byte = 63
Endereço lógico = 19459      	Quadro = 195    	Offset = 3      	Endereço Físico: 49923     	Valor do Byte = 176
Endereço lógico = 24161      	Quadro = 255    	Offset = 97      	Endereço Físico: 65377     	Valor do Byte = 8
Endereço lógico = 5419      	Quadro = 227    	Offset = 43      	Endereço Físico: 58155     	Valor do Byte = 34
Endereço lógico = 21570      	Quadro = 13    	Offset = 66      	Endereço Físico: 3394     	Valor do Byte = 201
Endereço lógico = 35281      	Quadro = 165    	Offset = 209      	Endereço Físico: 42449     	Valor do Byte = 157
Endereço lógico = 42388      	Quadro = 64    	Offset = 148      	Endereço Físico: 16532     	Valor do Byte = 72
Endereço lógico = 26152      	Quadro = 74    	Offset = 40      	Endereço Físico: 18984     	Valor do Byte = 226
Endereço lógico = 48678      	Quadro = 76    	Offset = 38      	Endereço Físico: 19494     	Valor do Byte = 29
Endereço lógico = 35478      	Quadro = 138    	Offset = 150      	Endereço Físico: 35478     	Valor do Byte = 46
Endereço lógico = 52860      	Quadro = 24    	Offset = 124      	Endereço Físico: 6268     	Valor do Byte = 173
Endereço lógico = 42387      	Quadro = 64    	Offset = 147      	Endereço Físico: 16531     	Valor do Byte = 152
Endereço lógico = 22507      	Quadro = 162    	Offset = 235      	Endereço Físico: 41707     	Valor do Byte = 173
Endereço lógico = 35292      	Quadro = 165    	Offset = 220      	Endereço Físico: 42460     	Valor do Byte = 193
Endereço lógico = 846      	Quadro = 28    	Offset = 78      	Endereço Físico: 7246     	Valor do Byte = 92
Endereço lógico = 43201      	Quadro = 54    	Offset = 193      	Endereço Físico: 14017     	Valor do Byte = 99
Endereço lógico = 28861      	Quadro = 22    	Offset = 189      	Endereço Físico: 5821     	Valor do Byte = 238
Endereço lógico = 35913      	Quadro = 37    	Offset = 73      	Endereço Físico: 9545     	Valor do Byte = 131
Endereço lógico = 43848      	Quadro = 158    	Offset = 72      	Endereço Físico: 40520     	Valor do Byte = 212
Endereço lógico = 35487      	Quadro = 138    	Offset = 159      	Endereço Físico: 35487     	Valor do Byte = 187
Endereço lógico = 39598      	Quadro = 189    	Offset = 174      	Endereço Físico: 48558     	Valor do Byte = 129
Endereço lógico = 62700      	Quadro = 46    	Offset = 236      	Endereço Físico: 12012     	Valor do Byte = 238
Endereço lógico = 30634      	Quadro = 67    	Offset = 170      	Endereço Físico: 17322     	Valor do Byte = 93
Endereço lógico = 34866      	Quadro = 18    	Offset = 50      	Endereço Físico: 4658     	Valor do Byte = 81
Endereço lógico = 8848      	Quadro = 88    	Offset = 144      	Endereço Físico: 22672     	Valor do Byte = 63
Endereço lógico = 17245      	Quadro = 109    	Offset = 93      	Endereço Físico: 27997     	Valor do Byte = 33
Endereço lógico = 12804      	Quadro = 143    	Offset = 4      	Endereço Físico: 36612     	Valor do Byte = 163
Endereço lógico = 13762      	Quadro = 151    	Offset = 194      	Endereço Físico: 38850     	Valor do Byte = 152
Endereço lógico = 43427      	Quadro = 82    	Offset = 163      	Endereço Físico: 21155     	Valor do Byte = 172
Endereço lógico = 60395      	Quadro = 104    	Offset = 235      	Endereço Físico: 26859     	Valor do Byte = 173
Endereço lógico = 28972      	Quadro = 199    	Offset = 44      	Endereço Físico: 50988     	Valor do Byte = 12
Endereço lógico = 19842      	Quadro = 33    	Offset = 130      	Endereço Físico: 8578     	Valor do Byte = 198
Endereço lógico = 38917      	Quadro = 94    	Offset = 5      	Endereço Físico: 24069     	Valor do Byte = 134
Endereço lógico = 14401      	Quadro = 163    	Offset = 65      	Endereço Físico: 41793     	Valor do Byte = 236
Endereço lógico = 56552      	Quadro = 142    	Offset = 232      	Endereço Físico: 36584     	Valor do Byte = 140
Endereço lógico = 19205      	Quadro = 167    	Offset = 5      	Endereço Físico: 42757     	Valor do Byte = 134
Endereço lógico = 9242      	Quadro = 61    	Offset = 26      	Endereço Físico: 15642     	Valor do Byte = 190
Endereço lógico = 25322      	Quadro = 72    	Offset = 234      	Endereço Físico: 18666     	Valor do Byte = 106
Endereço lógico = 21422      	Quadro = 50    	Offset = 174      	Endereço Físico: 12974     	Valor do Byte = 129
Endereço lógico = 12113      	Quadro = 175    	Offset = 81      	Endereço Físico: 44881     	Valor do Byte = 134
Endereço lógico = 9491      	Quadro = 193    	Offset = 19      	Endereço Físico: 49427     	Valor do Byte = 96
Endereço lógico = 44609      	Quadro = 192    	Offset = 65      	Endereço Físico: 49217     	Valor do Byte = 236
Endereço lógico = 12915      	Quadro = 143    	Offset = 115      	Endereço Físico: 36723     	Valor do Byte = 3
Endereço lógico = 16078      	Quadro = 105    	Offset = 206      	Endereço Físico: 27086     	Valor do Byte = 27
Endereço lógico = 23797      	Quadro = 240    	Offset = 245      	Endereço Físico: 61685     	Valor do Byte = 171
Endereço lógico = 49296      	Quadro = 131    	Offset = 144      	Endereço Físico: 33680     	Valor do Byte = 63
